00240ECB2B535AA4C1E1874D744DFA6AF2E5E941,95.111.230.178,134.97
00283B5564E3072DCDDAB31D6EF622DD49BF524F,195.15.242.99,2000.0
000F3EB75342BE371F1D8D3FAE90890AEB5664EE,204.137.14.106,109.4
0011254CC8444369B20EF11156B8990438221A54,204.137.14.106,108.6
